"REMIND_variable";"Comment";"JRC_variable";"JRC_Excel";"JRC_spreadsheet";"JRC_line ";"Weight";"Unit_REMIND";"Unit_JRC";"Factor";"JRC_complete"
"FE|Industry|Heat|other";"Energy consumption ";"Solar";"JRC-IDEES-2015_Industry_";"Ind_Summary";46;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by fuel (EUROSTAT DATA)|RES and wastes|Solar"
"FE|Industry|Heat|other";"Energy consumption ";"Geothermal";"JRC-IDEES-2015_Industry_";"Ind_Summary";47;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by fuel (EUROSTAT DATA)|RES and wastes|Geothermal"
"FE|Industry|Heat|other";"Energy consumption ";"Steam distributed";"JRC-IDEES-2015_Industry_";"Ind_Summary";48;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by fuel (EUROSTAT DATA)|Steam distributed"
"FE|Industry|Heat|other";"Agriculture/Forestry/Fishing";"Nuclear heat";"JRC-IDEES-2015_EnergyBalance_";"cagr";59;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|Nuclear heat"
"FE|Industry|Heat|other";"Agriculture/Forestry/Fishing";"Derived heat";"JRC-IDEES-2015_EnergyBalance_";"cagr";60;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|Derived heat"
"FE|Industry|Heat|other";"Agriculture/Forestry/Fishing";"Hydro power";"JRC-IDEES-2015_EnergyBalance_";"cagr";62;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|Hydro power"
"FE|Industry|Heat|other";"Agriculture/Forestry/Fishing";"Wind Power";"JRC-IDEES-2015_EnergyBalance_";"cagr";63;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|Wind Power"
"FE|Industry|Heat|other";"Agriculture/Forestry/Fishing";"Solar energy";"JRC-IDEES-2015_EnergyBalance_";"cagr";64;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|Solar energy"
"FE|Industry|Heat|other";"Agriculture/Forestry/Fishing";"Tide, Wave and Ocean";"JRC-IDEES-2015_EnergyBalance_";"cagr";67;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|Tide, Wave and Ocean"
"FE|Industry|Heat|other";"Agriculture/Forestry/Fishing";"Geothermal";"JRC-IDEES-2015_EnergyBalance_";"cagr";78;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|Geothermal"
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Solar and geothermal";"JRC-IDEES-2015_Industry_";"CHI_fec";13;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Low enthalpy heat|Solar and geothermal"
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Steam distributed";"JRC-IDEES-2015_Industry_";"CHI_fec";34;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Chemicals: Steam processing|Steam distributed "
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Steam distributed";"JRC-IDEES-2015_Industry_";"CHI_fec";55;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Chemicals: Process cooling|Chemicals: Process cooling - Steam|Steam distributed "
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Solar and geothermal";"JRC-IDEES-2015_Industry_";"CHI_fec";68;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Low enthalpy heat|Solar and geothermal"
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Steam distributed";"JRC-IDEES-2015_Industry_";"CHI_fec";81;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Chemicals: High enthalpy heat processing|High enthalpy heat processing - Steam|Steam distributed"
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Steam distributed";"JRC-IDEES-2015_Industry_";"CHI_fec";103;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Chemicals: Process cooling|Chemicals: Process cooling - Steam|Steam distributed "
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Solar and geothermal";"JRC-IDEES-2015_Industry_";"CHI_fec";116;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Low enthalpy heat|Solar and geothermal "
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Steam distributed";"JRC-IDEES-2015_Industry_";"CHI_fec";129;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Chemicals: High enthalpy heat processing|High enthalpy heat processing - Steam|Steam distributed"
"FE|Industry|Heat|other";"Chemicals (including feedstocks)";"Steam distributed";"JRC-IDEES-2015_Industry_";"CHI_fec";151;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Chemicals: Process cooling|Chemicals: Process cooling - Steam|Steam distributed"
"FE|Industry|Heat|other";"Primary steel";"Solar and geothermal";"JRC-IDEES-2015_Industry_";"ISI_fec";13;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Low enthalpy heat|Solar and geothermal"
"FE|Industry|Heat|other";"Primary steel";"Steam distributed";"JRC-IDEES-2015_Industry_";"ISI_fec";49;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Steel: Products finishing|Steel: Products finishing - Steam|Steam distributed"
"FE|Industry|Heat|other";"Secondary Steel ";"Solar and geothermal";"JRC-IDEES-2015_Industry_";"ISI_fec";61;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Low enthalpy heat|Solar and geothermal"
"FE|Industry|Heat|other";"Secondary Steel ";"Steam distributed";"JRC-IDEES-2015_Industry_";"ISI_fec";92;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Steel: Products finishing|Steel: Products finishing - Steam|Steam distributed"
"FE|Industry|Heat|other";"Cement";"Solar and geothermal";"JRC-IDEES-2015_Industry_";"NMM_fec";13;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Low enthalpy heat|Solar and geothermal"
"FE|Industry|Heat|other";"Cement";"Steam distributed";"JRC-IDEES-2015_Industry_";"NMM_fec";35;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Cement: Pre-heating and pre-calcination|Cement: pre-processing - Steam|Steam distributed"
"FE|Industry|Electricity|other";"Energy consumption ";"Electricity";"JRC-IDEES-2015_Industry_";"Ind_Summary";49;1;"EJ/yr";"ktoe";4.1868E-05;"Industry Summary|Energy consumption|by fuel (EUROSTAT DATA)|Electricity"
"FE|Industry|Electricity|other";"Agriculture/Forestry/Fishing";"Electricity";"JRC-IDEES-2015_EnergyBalance_";"cagr";79;1;"EJ/yr";"ktoe";4.1868E-05;"Energy|Agriculture+Forestry+Fishing|Electricity"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Lighting";"JRC-IDEES-2015_Industry_";"CHI_fec";6;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Lighting"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Air compressors";"JRC-IDEES-2015_Industry_";"CHI_fec";7;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Air compressors"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Motor drives";"JRC-IDEES-2015_Industry_";"CHI_fec";8;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Motor drives"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Fans and pumps";"JRC-IDEES-2015_Industry_";"CHI_fec";9;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Fans and pumps"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Electricity";"JRC-IDEES-2015_Industry_";"CHI_fec";14;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Low enthalpy heat|Electricity "
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Furnaces - Electric";"JRC-IDEES-2015_Industry_";"CHI_fec";42;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Chemicals: Furnaces|Chemicals: Furnaces - Electric"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Process cooling - Electric";"JRC-IDEES-2015_Industry_";"CHI_fec";56;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Chemicals: Process cooling|Chemicals: Process cooling - Electric"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Generic electric process";"JRC-IDEES-2015_Industry_";"CHI_fec";57;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Basic chemicals|Chemicals: Generic electric process"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Lighting";"JRC-IDEES-2015_Industry_";"CHI_fec";61;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Lighting"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Air compressors";"JRC-IDEES-2015_Industry_";"CHI_fec";62;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Air compressors"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Motor drives";"JRC-IDEES-2015_Industry_";"CHI_fec";63;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Motor drives"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Fans and pumps";"JRC-IDEES-2015_Industry_";"CHI_fec";64;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Fans and pumps"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Electricity";"JRC-IDEES-2015_Industry_";"CHI_fec";69;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Low enthalpy heat|Electricity "
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"High enthalpy heat  processing - Electric (microwave)";"JRC-IDEES-2015_Industry_";"CHI_fec";82;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Chemicals: High enthalpy heat processing|High enthalpy heat processing - Electric (microwave)"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Furnaces - Electric";"JRC-IDEES-2015_Industry_";"CHI_fec";90;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Chemicals: Furnaces|Chemicals: Furnaces - Electric"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Process cooling - Electric";"JRC-IDEES-2015_Industry_";"CHI_fec";104;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Chemicals: Process cooling|Chemicals: Process cooling - Electric"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Generic electric process";"JRC-IDEES-2015_Industry_";"CHI_fec";105;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Other chemicals|Chemicals: Generic electric process"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Lighting";"JRC-IDEES-2015_Industry_";"CHI_fec";109;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Lighting "
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Air compressors";"JRC-IDEES-2015_Industry_";"CHI_fec";110;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Air compressors"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Motor drives";"JRC-IDEES-2015_Industry_";"CHI_fec";111;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Motor drives "
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Fans and pumps";"JRC-IDEES-2015_Industry_";"CHI_fec";112;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Fans and pumps"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Electricity";"JRC-IDEES-2015_Industry_";"CHI_fec";117;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Low enthalpy heat|Electricity"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"High enthalpy heat  processing - Electric (microwave)";"JRC-IDEES-2015_Industry_";"CHI_fec";130;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Chemicals: High enthalpy heat processing|High enthalpy heat processing - Electric (microwave) "
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Furnaces - Electric";"JRC-IDEES-2015_Industry_";"CHI_fec";138;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Chemicals: Furnaces|Chemicals: Furnaces - Electric "
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Process cooling - Electric";"JRC-IDEES-2015_Industry_";"CHI_fec";152;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Chemicals: Process cooling|Chemicals: Process cooling - Electric"
"FE|Industry|Electricity|other";"Chemicals (including feedstocks)";"Chemicals: Generic electric process";"JRC-IDEES-2015_Industry_";"CHI_fec";153;-1;"EJ/yr";"ktoe";4.1868E-05;"Chemicals Industry|Final Energy Consumption|Pharmaceutical products etc.|Chemicals: Generic electric process "
"FE|Industry|Electricity|other";"Primary steel";"Lighting";"JRC-IDEES-2015_Industry_";"ISI_fec";6;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Lighting"
"FE|Industry|Electricity|other";"Primary steel";"Air compressors";"JRC-IDEES-2015_Industry_";"ISI_fec";7;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Air compressors"
"FE|Industry|Electricity|other";"Primary steel";"Motor drives";"JRC-IDEES-2015_Industry_";"ISI_fec";8;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Motor drives"
"FE|Industry|Electricity|other";"Primary steel";"Fans and pumps";"JRC-IDEES-2015_Industry_";"ISI_fec";9;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Fans and pumps"
"FE|Industry|Electricity|other";"Primary steel";"Electricity";"JRC-IDEES-2015_Industry_";"ISI_fec";14;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Low enthalpy heat|Electricity"
"FE|Industry|Electricity|other";"Primary steel";"Electricity";"JRC-IDEES-2015_Industry_";"ISI_fec";20;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Steel: Sinter/Pellet making|Electricity"
"FE|Industry|Electricity|other";"Primary steel";"Steel: Furnaces, Refining and Rolling - Electric";"JRC-IDEES-2015_Industry_";"ISI_fec";33;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Steel: Furnaces, Refining and Rolling|Steel: Furnaces, Refining and Rolling - Electric"
"FE|Industry|Electricity|other";"Primary steel";"Steel: Products finishing - Electric";"JRC-IDEES-2015_Industry_";"ISI_fec";50;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Integrated steelworks|Steel: Products finishing|Steel: Products finishing - Electric"
"FE|Industry|Electricity|other";"Secondary Steel ";"Lighting";"JRC-IDEES-2015_Industry_";"ISI_fec";54;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Lighting"
"FE|Industry|Electricity|other";"Secondary Steel ";"Air compressors";"JRC-IDEES-2015_Industry_";"ISI_fec";55;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Air compressors"
"FE|Industry|Electricity|other";"Secondary Steel ";"Motor drives";"JRC-IDEES-2015_Industry_";"ISI_fec";56;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Motor drives"
"FE|Industry|Electricity|other";"Secondary Steel ";"Fans and pumps";"JRC-IDEES-2015_Industry_";"ISI_fec";57;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Fans and pumps"
"FE|Industry|Electricity|other";"Secondary Steel ";"Electricity";"JRC-IDEES-2015_Industry_";"ISI_fec";62;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Low enthalpy heat|Electricity"
"FE|Industry|Electricity|other";"Secondary Steel ";"Electricity";"JRC-IDEES-2015_Industry_";"ISI_fec";68;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Steel: Smelters|Electricity"
"FE|Industry|Electricity|other";"Secondary Steel ";"Steel: Electric arc";"JRC-IDEES-2015_Industry_";"ISI_fec";69;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Steel: Electric arc"
"FE|Industry|Electricity|other";"Secondary Steel ";"Steel: Furnaces, Refining and Rolling - Electric";"JRC-IDEES-2015_Industry_";"ISI_fec";76;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Steel: Furnaces, Refining and Rolling|Steel: Furnaces, Refining and Rolling - Electric"
"FE|Industry|Electricity|other";"Secondary Steel ";"Steel: Products finishing - Electric";"JRC-IDEES-2015_Industry_";"ISI_fec";93;-1;"EJ/yr";"ktoe";4.1868E-05;"Iron and Steel|Final Energy Consumption|Electric arc|Steel: Products finishing|Steel: Products finishing - Electric"
"FE|Industry|Electricity|other";"Cement";"Lighting";"JRC-IDEES-2015_Industry_";"NMM_fec";6;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Lighting"
"FE|Industry|Electricity|other";"Cement";"Air compressors";"JRC-IDEES-2015_Industry_";"NMM_fec";7;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Air compressors"
"FE|Industry|Electricity|other";"Cement";"Motor drives";"JRC-IDEES-2015_Industry_";"NMM_fec";8;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Motor drives"
"FE|Industry|Electricity|other";"Cement";"Fans and pumps";"JRC-IDEES-2015_Industry_";"NMM_fec";9;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Fans and pumps"
"FE|Industry|Electricity|other";"Cement";"Electricity";"JRC-IDEES-2015_Industry_";"NMM_fec";14;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Low enthalpy heat|Electricity"
"FE|Industry|Electricity|other";"Cement";"Cement: Grinding, milling of raw material";"JRC-IDEES-2015_Industry_";"NMM_fec";15;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Cement: Grinding, milling of raw material"
"FE|Industry|Electricity|other";"Cement";"Cement: Grinding, packaging";"JRC-IDEES-2015_Industry_";"NMM_fec";44;-1;"EJ/yr";"ktoe";4.1868E-05;"Non-metallic mineral products|Final Energy Consumption|Cement|Cement: Grinding, packaging"
"Emi|CO2|Industry|Direct";"total  co2 emissions from fuel combustions";"CO2 emissions (kt of CO2)";"JRC-IDEES-2015_Industry_";"Ind_Summary";97;1;"Mt CO2/yr";"kt of CO2";0.001;"Industry Summary|CO2 emissions"
"Emi|CO2|Industry|Direct";"total  co2 emissions from fuel combustions";"CO2 emissions (kt of CO2)";"JRC-IDEES-2015_Industry_";"Ind_Summary_emi";37;-1;"Mt CO2/yr";"kt of CO2";0.001;"Industry Summary|CO2 Emissions|All Industrial Sectors|Process emissions "
"Emi|CO2|Industry|Direct";"total  co2 emissions from fuel combustions";"All Products";"JRC-IDEES-2015_EmissionBalance_";"cagr";2;1;"Mt CO2/yr";"kt of CO2";0.001;"Emissions|Agriculture+Forestry+Fishing|All Products"
"Emi|CO2|Industry|Direct";"total  co2 emissions from fuel combustions";"All Products";"JRC-IDEES-2015_EmissionBalance_";"cenck";2;1;"Mt CO2/yr";"kt of CO2";0.001;"Emissions|Coke Ovens|All Products"
"Emi|CO2|Energy|Demand|Industry";"total  co2 emissions from fuel combustions";"CO2 emissions (kt of CO2)";"JRC-IDEES-2015_Industry_";"Ind_Summary";97;1;"Mt CO2/yr";"kt of CO2";0.001;"Industry Summary|CO2 emissions"
"Emi|CO2|Energy|Demand|Industry";"total  co2 emissions from fuel combustions";"CO2 emissions (kt of CO2)";"JRC-IDEES-2015_Industry_";"Ind_Summary_emi";37;-1;"Mt CO2/yr";"kt of CO2";0.001;"Industry Summary|CO2 Emissions|All Industrial Sectors|Process emissions "
